week,staff_id,staff_name,role,service,present
15,STF-61a51c45,Kelly Donovan,nurse,general_medicine,0
16,STF-61a51c45,Kelly Donovan,nurse,general_medicine,0
17,STF-61a51c45,Kelly Donovan,nurse,general_medicine,1
18,STF-61a51c45,Kelly Donovan,nurse,general_medicine,0
19,STF-61a51c45,Kelly Donovan,nurse,general_medicine,1
20,STF-61a51c45,Kelly Donovan,nurse,general_medicine,1
21,STF-61a51c45,Kelly Donovan,nurse,general_medicine,0
22,STF-61a51c45,Kelly Donovan,nurse,general_medicine,1
23,STF-61a51c45,Kelly Donovan,nurse,general_medicine,1
24,STF-61a51c45,Kelly Donovan,nurse,general_medicine,0
25,STF-61a51c45,Kelly Donovan,nurse,general_medicine,1
26,STF-61a51c45,Kelly Donovan,nurse,general_medicine,1
27,STF-61a51c45,Kelly Donovan,nurse,general_medicine,0
28,STF-61a51c45,Kelly Donovan,nurse,general_medicine,1
29,STF-61a51c45,Kelly Donovan,nurse,general_medicine,1
30,STF-61a51c45,Kelly Donovan,nurse,general_medicine,0
31,STF-61a51c45,Kelly Donovan,nurse,general_medicine,1
32,STF-61a51c45,Kelly Donovan,nurse,general_medicine,1
33,STF-61a51c45,Kelly Donovan,nurse,general_medicine,0
34,STF-61a51c45,Kelly Donovan,nurse,general_medicine,0
35,STF-61a51c45,Kelly Donovan,nurse,general_medicine,0
36,STF-61a51c45,Kelly Donovan,nurse,general_medicine,0
37,STF-61a51c45,Kelly Donovan,nurse,general_medicine,1
38,STF-61a51c45,Kelly Donovan,nurse,general_medicine,1
39,STF-61a51c45,Kelly Donovan,nurse,general_medicine,0
40,STF-61a51c45,Kelly Donovan,nurse,general_medicine,1
41,STF-61a51c45,Kelly Donovan,nurse,general_medicine,1
42,STF-61a51c45,Kelly Donovan,nurse,general_medicine,0
43,STF-61a51c45,Kelly Donovan,nurse,general_medicine,1
44,STF-61a51c45,Kelly Donovan,nurse,general_medicine,1
45,STF-61a51c45,Kelly Donovan,nurse,general_medicine,0
46,STF-61a51c45,Kelly Donovan,nurse,general_medicine,1
47,STF-61a51c45,Kelly Donovan,nurse,general_medicine,1
48,STF-61a51c45,Kelly Donovan,nurse,general_medicine,0
49,STF-61a51c45,Kelly Donovan,nurse,general_medicine,1
50,STF-61a51c45,Kelly Donovan,nurse,general_medicine,1
51,STF-61a51c45,Kelly Donovan,nurse,general_medicine,0
52,STF-61a51c45,Kelly Donovan,nurse,general_medicine,1
1,STF-8a42f5e7,Mike Allen,nurse,general_medicine,1
2,STF-8a42f5e7,Mike Allen,nurse,general_medicine,1
3,STF-8a42f5e7,Mike Allen,nurse,general_medicine,0
4,STF-8a42f5e7,Mike Allen,nurse,general_medicine,1
5,STF-8a42f5e7,Mike Allen,nurse,general_medicine,1
6,STF-8a42f5e7,Mike Allen,nurse,general_medicine,0
7,STF-8a42f5e7,Mike Allen,nurse,general_medicine,1
8,STF-8a42f5e7,Mike Allen,nurse,general_medicine,1
9,STF-8a42f5e7,Mike Allen,nurse,general_medicine,0
10,STF-8a42f5e7,Mike Allen,nurse,general_medicine,1
11,STF-8a42f5e7,Mike Allen,nurse,general_medicine,1
12,STF-8a42f5e7,Mike Allen,nurse,general_medicine,0
13,STF-8a42f5e7,Mike Allen,nurse,general_medicine,1
14,STF-8a42f5e7,Mike Allen,nurse,general_medicine,1
15,STF-8a42f5e7,Mike Allen,nurse,general_medicine,0
16,STF-8a42f5e7,Mike Allen,nurse,general_medicine,1
17,STF-8a42f5e7,Mike Allen,nurse,general_medicine,1
18,STF-8a42f5e7,Mike Allen,nurse,general_medicine,0
19,STF-8a42f5e7,Mike Allen,nurse,general_medicine,1
20,STF-8a42f5e7,Mike Allen,nurse,general_medicine,1
21,STF-8a42f5e7,Mike Allen,nurse,general_medicine,0
22,STF-8a42f5e7,Mike Allen,nurse,general_medicine,0
23,STF-8a42f5e7,Mike Allen,nurse,general_medicine,1
24,STF-8a42f5e7,Mike Allen,nurse,general_medicine,0
25,STF-8a42f5e7,Mike Allen,nurse,general_medicine,1
26,STF-8a42f5e7,Mike Allen,nurse,general_medicine,1
27,STF-8a42f5e7,Mike Allen,nurse,general_medicine,0
28,STF-8a42f5e7,Mike Allen,nurse,general_medicine,1
29,STF-8a42f5e7,Mike Allen,nurse,general_medicine,1
30,STF-8a42f5e7,Mike Allen,nurse,general_medicine,0
31,STF-8a42f5e7,Mike Allen,nurse,general_medicine,0
32,STF-8a42f5e7,Mike Allen,nurse,general_medicine,1
33,STF-8a42f5e7,Mike Allen,nurse,general_medicine,0
34,STF-8a42f5e7,Mike Allen,nurse,general_medicine,1
35,STF-8a42f5e7,Mike Allen,nurse,general_medicine,1
36,STF-8a42f5e7,Mike Allen,nurse,general_medicine,0
37,STF-8a42f5e7,Mike Allen,nurse,general_medicine,0
38,STF-8a42f5e7,Mike Allen,nurse,general_medicine,0
39,STF-8a42f5e7,Mike Allen,nurse,general_medicine,0
40,STF-8a42f5e7,Mike Allen,nurse,general_medicine,1
41,STF-8a42f5e7,Mike Allen,nurse,general_medicine,1
42,STF-8a42f5e7,Mike Allen,nurse,general_medicine,0
43,STF-8a42f5e7,Mike Allen,nurse,general_medicine,1
44,STF-8a42f5e7,Mike Allen,nurse,general_medicine,1
45,STF-8a42f5e7,Mike Allen,nurse,general_medicine,0
46,STF-8a42f5e7,Mike Allen,nurse,general_medicine,1
47,STF-8a42f5e7,Mike Allen,nurse,general_medicine,0
48,STF-8a42f5e7,Mike Allen,nurse,general_medicine,0
49,STF-8a42f5e7,Mike Allen,nurse,general_medicine,1
50,STF-8a42f5e7,Mike Allen,nurse,general_medicine,1
51,STF-8a42f5e7,Mike Allen,nurse,general_medicine,0
52,STF-8a42f5e7,Mike Allen,nurse,general_medicine,1
1,STF-038ff4c9,Michael Evans,nurse,general_medicine,1
2,STF-038ff4c9,Michael Evans,nurse,general_medicine,1
3,STF-038ff4c9,Michael Evans,nurse,general_medicine,0
4,STF-038ff4c9,Michael Evans,nurse,general_medicine,1
5,STF-038ff4c9,Michael Evans,nurse,general_medicine,1
6,STF-038ff4c9,Michael Evans,nurse,general_medicine,0
7,STF-038ff4c9,Michael Evans,nurse,general_medicine,1
8,STF-038ff4c9,Michael Evans,nurse,general_medicine,1
9,STF-038ff4c9,Michael Evans,nurse,general_medicine,0
10,STF-038ff4c9,Michael Evans,nurse,general_medicine,0
11,STF-038ff4c9,Michael Evans,nurse,general_medicine,1
12,STF-038ff4c9,Michael Evans,nurse,general_medicine,0
13,STF-038ff4c9,Michael Evans,nurse,general_medicine,1
14,STF-038ff4c9,Michael Evans,nurse,general_medicine,1
15,STF-038ff4c9,Michael Evans,nurse,general_medicine,0
16,STF-038ff4c9,Michael Evans,nurse,general_medicine,1
17,STF-038ff4c9,Michael Evans,nurse,general_medicine,1
18,STF-038ff4c9,Michael Evans,nurse,general_medicine,0
19,STF-038ff4c9,Michael Evans,nurse,general_medicine,1
20,STF-038ff4c9,Michael Evans,nurse,general_medicine,1
21,STF-038ff4c9,Michael Evans,nurse,general_medicine,0
22,STF-038ff4c9,Michael Evans,nurse,general_medicine,1
23,STF-038ff4c9,Michael Evans,nurse,general_medicine,0
24,STF-038ff4c9,Michael Evans,nurse,general_medicine,0
25,STF-038ff4c9,Michael Evans,nurse,general_medicine,1
26,STF-038ff4c9,Michael Evans,nurse,general_medicine,1
27,STF-038ff4c9,Michael Evans,nurse,general_medicine,0
28,STF-038ff4c9,Michael Evans,nurse,general_medicine,1
29,STF-038ff4c9,Michael Evans,nurse,general_medicine,1
30,STF-038ff4c9,Michael Evans,nurse,general_medicine,0
31,STF-038ff4c9,Michael Evans,nurse,general_medicine,1
32,STF-038ff4c9,Michael Evans,nurse,general_medicine,1
33,STF-038ff4c9,Michael Evans,nurse,general_medicine,0
34,STF-038ff4c9,Michael Evans,nurse,general_medicine,1
35,STF-038ff4c9,Michael Evans,nurse,general_medicine,1
36,STF-038ff4c9,Michael Evans,nurse,general_medicine,0
37,STF-038ff4c9,Michael Evans,nurse,general_medicine,1
38,STF-038ff4c9,Michael Evans,nurse,general_medicine,1
39,STF-038ff4c9,Michael Evans,nurse,general_medicine,0
40,STF-038ff4c9,Michael Evans,nurse,general_medicine,0
41,STF-038ff4c9,Michael Evans,nurse,general_medicine,1
42,STF-038ff4c9,Michael Evans,nurse,general_medicine,0
43,STF-038ff4c9,Michael Evans,nurse,general_medicine,0
44,STF-038ff4c9,Michael Evans,nurse,general_medicine,1
45,STF-038ff4c9,Michael Evans,nurse,general_medicine,0
46,STF-038ff4c9,Michael Evans,nurse,general_medicine,1
47,STF-038ff4c9,Michael Evans,nurse,general_medicine,1
48,STF-038ff4c9,Michael Evans,nurse,general_medicine,0
49,STF-038ff4c9,Michael Evans,nurse,general_medicine,1
50,STF-038ff4c9,Michael Evans,nurse,general_medicine,1
51,STF-038ff4c9,Michael Evans,nurse,general_medicine,0
52,STF-038ff4c9,Michael Evans,nurse,general_medicine,1
1,STF-197d1927,Paul Jones,nurse,general_medicine,1
2,STF-197d1927,Paul Jones,nurse,general_medicine,1
3,STF-197d1927,Paul Jones,nurse,general_medicine,0
4,STF-197d1927,Paul Jones,nurse,general_medicine,0
5,STF-197d1927,Paul Jones,nurse,general_medicine,1
6,STF-197d1927,Paul Jones,nurse,general_medicine,0
7,STF-197d1927,Paul Jones,nurse,general_medicine,1
8,STF-197d1927,Paul Jones,nurse,general_medicine,1
9,STF-197d1927,Paul Jones,nurse,general_medicine,0
10,STF-197d1927,Paul Jones,nurse,general_medicine,1
11,STF-197d1927,Paul Jones,nurse,general_medicine,0
12,STF-197d1927,Paul Jones,nurse,general_medicine,0
13,STF-197d1927,Paul Jones,nurse,general_medicine,1
14,STF-197d1927,Paul Jones,nurse,general_medicine,1
15,STF-197d1927,Paul Jones,nurse,general_medicine,0
16,STF-197d1927,Paul Jones,nurse,general_medicine,1
17,STF-197d1927,Paul Jones,nurse,general_medicine,1
18,STF-197d1927,Paul Jones,nurse,general_medicine,0
19,STF-197d1927,Paul Jones,nurse,general_medicine,1
20,STF-197d1927,Paul Jones,nurse,general_medicine,1
21,STF-197d1927,Paul Jones,nurse,general_medicine,0
22,STF-197d1927,Paul Jones,nurse,general_medicine,1
23,STF-197d1927,Paul Jones,nurse,general_medicine,1
24,STF-197d1927,Paul Jones,nurse,general_medicine,0
25,STF-197d1927,Paul Jones,nurse,general_medicine,0
26,STF-197d1927,Paul Jones,nurse,general_medicine,1
27,STF-197d1927,Paul Jones,nurse,general_medicine,0
28,STF-197d1927,Paul Jones,nurse,general_medicine,1
29,STF-197d1927,Paul Jones,nurse,general_medicine,1
30,STF-197d1927,Paul Jones,nurse,general_medicine,0
31,STF-197d1927,Paul Jones,nurse,general_medicine,1
32,STF-197d1927,Paul Jones,nurse,general_medicine,1
33,STF-197d1927,Paul Jones,nurse,general_medicine,0
34,STF-197d1927,Paul Jones,nurse,general_medicine,1
35,STF-197d1927,Paul Jones,nurse,general_medicine,1
36,STF-197d1927,Paul Jones,nurse,general_medicine,0
37,STF-197d1927,Paul Jones,nurse,general_medicine,1
38,STF-197d1927,Paul Jones,nurse,general_medicine,1
39,STF-197d1927,Paul Jones,nurse,general_medicine,0
40,STF-197d1927,Paul Jones,nurse,general_medicine,0
41,STF-197d1927,Paul Jones,nurse,general_medicine,1
42,STF-197d1927,Paul Jones,nurse,general_medicine,0
43,STF-197d1927,Paul Jones,nurse,general_medicine,1
44,STF-197d1927,Paul Jones,nurse,general_medicine,1
45,STF-197d1927,Paul Jones,nurse,general_medicine,0
46,STF-197d1927,Paul Jones,nurse,general_medicine,1
47,STF-197d1927,Paul Jones,nurse,general_medicine,1
48,STF-197d1927,Paul Jones,nurse,general_medicine,0
49,STF-197d1927,Paul Jones,nurse,general_medicine,1
50,STF-197d1927,Paul Jones,nurse,general_medicine,1
51,STF-197d1927,Paul Jones,nurse,general_medicine,0
52,STF-197d1927,Paul Jones,nurse,general_medicine,1
1,STF-a493e575,Zachary Ferrell,nurse,general_medicine,1
2,STF-a493e575,Zachary Ferrell,nurse,general_medicine,1
3,STF-a493e575,Zachary Ferrell,nurse,general_medicine,0
4,STF-a493e575,Zachary Ferrell,nurse,general_medicine,1
5,STF-a493e575,Zachary Ferrell,nurse,general_medicine,1
6,STF-a493e575,Zachary Ferrell,nurse,general_medicine,0
7,STF-a493e575,Zachary Ferrell,nurse,general_medicine,1
8,STF-a493e575,Zachary Ferrell,nurse,general_medicine,1
9,STF-a493e575,Zachary Ferrell,nurse,general_medicine,0
10,STF-a493e575,Zachary Ferrell,nurse,general_medicine,1
11,STF-a493e575,Zachary Ferrell,nurse,general_medicine,0
12,STF-a493e575,Zachary Ferrell,nurse,general_medicine,0
13,STF-a493e575,Zachary Ferrell,nurse,general_medicine,1
14,STF-a493e575,Zachary Ferrell,nurse,general_medicine,1
15,STF-a493e575,Zachary Ferrell,nurse,general_medicine,0
16,STF-a493e575,Zachary Ferrell,nurse,general_medicine,1
17,STF-a493e575,Zachary Ferrell,nurse,general_medicine,1
18,STF-a493e575,Zachary Ferrell,nurse,general_medicine,0
19,STF-a493e575,Zachary Ferrell,nurse,general_medicine,1
20,STF-a493e575,Zachary Ferrell,nurse,general_medicine,1
21,STF-a493e575,Zachary Ferrell,nurse,general_medicine,0
22,STF-a493e575,Zachary Ferrell,nurse,general_medicine,1
23,STF-a493e575,Zachary Ferrell,nurse,general_medicine,1
24,STF-a493e575,Zachary Ferrell,nurse,general_medicine,0
25,STF-a493e575,Zachary Ferrell,nurse,general_medicine,1
26,STF-a493e575,Zachary Ferrell,nurse,general_medicine,1
27,STF-a493e575,Zachary Ferrell,nurse,general_medicine,0
28,STF-a493e575,Zachary Ferrell,nurse,general_medicine,1
29,STF-a493e575,Zachary Ferrell,nurse,general_medicine,1
30,STF-a493e575,Zachary Ferrell,nurse,general_medicine,0
31,STF-a493e575,Zachary Ferrell,nurse,general_medicine,1
32,STF-a493e575,Zachary Ferrell,nurse,general_medicine,0
33,STF-a493e575,Zachary Ferrell,nurse,general_medicine,0
34,STF-a493e575,Zachary Ferrell,nurse,general_medicine,1
35,STF-a493e575,Zachary Ferrell,nurse,general_medicine,1
36,STF-a493e575,Zachary Ferrell,nurse,general_medicine,0
37,STF-a493e575,Zachary Ferrell,nurse,general_medicine,0
38,STF-a493e575,Zachary Ferrell,nurse,general_medicine,1
39,STF-a493e575,Zachary Ferrell,nurse,general_medicine,0
40,STF-a493e575,Zachary Ferrell,nurse,general_medicine,1
41,STF-a493e575,Zachary Ferrell,nurse,general_medicine,1
42,STF-a493e575,Zachary Ferrell,nurse,general_medicine,0
43,STF-a493e575,Zachary Ferrell,nurse,general_medicine,1
44,STF-a493e575,Zachary Ferrell,nurse,general_medicine,1
45,STF-a493e575,Zachary Ferrell,nurse,general_medicine,0
46,STF-a493e575,Zachary Ferrell,nurse,general_medicine,1
47,STF-a493e575,Zachary Ferrell,nurse,general_medicine,1
48,STF-a493e575,Zachary Ferrell,nurse,general_medicine,0
49,STF-a493e575,Zachary Ferrell,nurse,general_medicine,1
50,STF-a493e575,Zachary Ferrell,nurse,general_medicine,0
51,STF-a493e575,Zachary Ferrell,nurse,general_medicine,0
52,STF-a493e575,Zachary Ferrell,nurse,general_medicine,1
1,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,1
2,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,1
3,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,0
4,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,1
5,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,1
6,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,0
7,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,0
8,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,1
9,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,0
10,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,1
11,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,1
12,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,0
13,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,1
14,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,1
15,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,0
16,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,1
17,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,1
18,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,0
19,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,1
20,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,1
21,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,0
22,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,1
23,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,1
24,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,0
25,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,1
26,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,1
27,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,0
28,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,1
29,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,1
30,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,0
31,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,1
32,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,1
33,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,0
34,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,1
35,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,1
36,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,0
37,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,1
38,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,1
39,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,0
40,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,1
41,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,1
42,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,0
43,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,1
44,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,1
45,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,0
46,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,1
47,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,1
48,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,0
49,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,1
50,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,1
51,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,0
52,STF-e72deb85,Daniel Baker,nursing_assistant,general_medicine,1
1,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,1
2,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,1
3,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,0
4,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,0
5,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,1
6,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,0
7,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,1
8,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,1
9,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,0
10,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,1
11,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,1
12,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,0
13,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,1
14,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,1
15,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,0
16,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,1
17,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,1
18,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,0
19,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,1
20,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,1
21,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,0
22,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,1
23,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,1
24,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,0
25,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,1
26,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,1
27,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,0
28,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,1
29,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,1
30,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,0
31,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,1
32,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,1
33,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,0
34,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,1
35,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,1
36,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,0
37,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,1
38,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,1
39,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,0
40,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,0
41,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,1
42,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,0
43,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,1
44,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,1
45,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,0
46,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,1
47,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,1
48,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,0
49,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,1
50,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,1
51,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,0
52,STF-f5164783,Shirley Suarez,nursing_assistant,general_medicine,1
1,STF-40a56cae,Christopher Bass,nursing_assistant,general_medicine,1
2,STF-40a56cae,Christopher Bass,nursing_assistant,general_medicine,1
3,STF-40a56cae,Christopher Bass,nursing_assistant,general_medicine,0
4,STF-40a56cae,Christopher Bass,nursing_assistant,general_medicine,0
5,STF-40a56cae,Christopher Bass,nursing_assistant,general_medicine,1
6,STF-40a56cae,Christopher Bass,nursing_assistant,general_medicine,0
7,STF-40a56cae,Christopher Bass,nursing_assistant,general_medicine,1
8,STF-40a56cae,Christopher Bass,nursing_assistant,general_medicine,1
9,STF-40a56cae,Christopher Bass,nursing_assistant,general_medicine,0
10,STF-40a56cae,Christopher Bass,nursing_assistant,general_medicine,1
11,STF-40a56cae,Christopher Bass,nursing_assistant,general_medicine,1
12,STF-40a56cae,Christopher Bass,nursing_assistant,general_medicine,0
13,STF-40a56cae,Christopher Bass,nursing_assistant,general_medicine,1
